ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour_of_day,Day_of_week,Month,Is_Weekend,Is_Complex_Road,Duration
A-59914,Source2,3,2016-12-30 22:21:28,2016-12-30 22:51:28,33.901447,-117.560432,0.01,Accident on I-15 Southbound at Exit 97 Hidden Valley Pkwy.,Ontario Fwy S,Norco,Riverside,CA,92860,US,US/Pacific,KAJO,2016-12-30 22:35:00,55.4,88.0,29.97,10.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,22,4,12,0,0,7.496097345175956
A-76175,Source2,2,2016-11-30 07:33:05,2016-11-30 08:17:47,32.790024,-116.84548999999998,0.01,Accident on Dehesa Rd at Harbison Canyon Rd.,Dehesa Rd,El Cajon,San Diego,CA,92019-2929,US,US/Pacific,KSEE,2016-11-30 07:47:00,42.8,81.0,30.08,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,True,False,0,False,1,0,0,0,7,2,11,0,0,7.894690850425624
A-169907,Source2,2,2017-01-20 07:55:56,2017-01-20 08:55:41,42.327896,-88.196732,0.01,Accident on IL-120 Rand Rd both ways at Darrell Rd.,N Darrell Rd,McHenry,Lake,IL,60051,US,US/Central,KUGN,2017-01-20 07:55:00,37.0,96.0,29.65,1.0,NE,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,7,4,1,0,0,8.184792654165078
A-163237,Source2,2,2016-11-28 09:04:15,2016-11-28 09:33:55,41.00246,-95.90937,0.01,Multi-vehicle accident on US-34 Highway 75 Northbound at US-75.,Highway 75,Plattsmouth,Cass,NE,68048,US,US/Central,KPMV,2016-11-28 08:55:00,42.4,71.0,29.16,10.0,SW,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,9,0,11,0,0,7.484930283289661
A-110154,Source2,2,2016-05-28 00:14:34,2016-05-28 00:44:34,34.145226,-117.283119,0.01,Accident on CA-18 Waterman Ave at CA-210 Exit 76.,CA-210 E,San Bernardino,San Bernardino,CA,92404,US,US/Pacific,KSBD,2016-05-28 06:48:00,64.4,73.0,29.87,3.0,Calm,8.1,Foggy/Hazy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,0,5,5,1,0,7.496097345175956
A-61495,Source2,2,2017-01-09 16:16:00,2017-01-09 17:00:45,33.986137,-118.256447,0.01,Accident on 59th Pl near Central Ave.,E 59th Pl,Los Angeles,Los Angeles,CA,90001-1113,US,US/Pacific,KCQT,2017-01-09 16:33:00,63.0,75.0,30.13,10.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,16,0,1,0,0,7.895808377083183
A-155408,Source2,3,2016-10-20 15:32:45,2016-10-20 16:02:23,33.711597,-84.217415,0.01,Accident on I-20 Westbound at Exit 68 Wesley Chapel Rd.,Wesley Chapel Rd,Decatur,DeKalb,GA,30034,US,US/Eastern,KATL,2016-10-20 15:52:00,84.9,34.0,29.93,10.0,SSW,6.9,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,3,10,0,0,7.483806687665835
A-120680,Source2,2,2016-12-31 11:38:05,2016-12-31 12:22:49,28.357529,-81.497284,0.01,Accident on FL-535 at FL-536 World Center Dr.,World Center Dr,Orlando,Orange,FL,32821,US,US/Eastern,KMCO,2016-12-31 11:53:00,68.0,50.0,30.24,10.0,ESE,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,11,5,12,1,0,7.895436006942965
A-66185,Source2,3,2016-10-22 08:25:22,2016-10-22 09:25:04,34.079414,-117.738396,0.01,Accident on I-10 Eastbound at Exit 46 Towne Ave.,I-10 E,Pomona,Los Angeles,CA,91767,US,US/Pacific,KPOC,2016-10-22 08:47:00,64.4,30.0,29.95,10.0,ESE,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,8,5,10,1,0,8.183955717304954
A-15639,Source2,3,2016-11-07 22:54:54,2016-11-07 23:24:44,39.151306,-120.89547,0.01,Accident on I-80 Westbound at Exit 140 Rollins Lake Rd.,I-80 E,Colfax,Placer,CA,95713,US,US/Pacific,KGOO,2016-11-07 23:00:00,57.2,66.0,30.23,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,True,False,False,False,False,False,False,0,False,0,0,0,0,22,0,11,0,1,7.490529402060711
A-28000,Source2,3,2016-08-19 14:44:52,2016-08-19 15:29:52,37.668953,-122.10939,0.0,Delays due to accident on I-880 Southbound at Exit 29 A St.,Nimitz Fwy S,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,2016-08-19 14:54:00,73.9,48.0,29.94,10.0,WNW,15.0,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,4,8,0,0,7.901377353792616
A-15564,Source2,3,2016-11-07 17:48:41,2016-11-07 18:17:53,37.962097,-122.329376,0.01,Right hand shoulder blocked due to accident on I-80 Westbound at El Portal Dr.,I-80 W,San Pablo,Contra Costa,CA,94806,US,US/Pacific,KCCR,2016-11-07 17:53:00,66.9,63.0,30.1,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,17,0,11,0,0,7.469083884921234
A-8076,Source2,2,2016-12-21 18:48:32,2016-12-21 19:17:58,38.660976,-121.355164,0.01,Accident on Madison Ave at Date Ave.,Madison Ave,Sacramento,Sacramento,CA,95841-2516,US,US/Pacific,KMCC,2016-12-21 18:50:00,46.4,76.0,30.05,8.0,Calm,8.1,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,0,0,0,0,18,2,12,0,1,7.477038472319696
A-189963,Source2,3,2016-08-06 13:45:08,2016-08-06 14:15:08,42.368847,-83.058144,0.0,Right hand shoulder blocked due to accident on I-75 Southbound at Exit 53B I-94.,I-94 W,Detroit,Wayne,MI,48211,US,US/Eastern,KDET,2016-08-06 13:53:00,81.0,41.0,29.92,10.0,NNW,9.2,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,13,5,8,1,0,7.496097345175956
A-138841,Source2,2,2016-08-24 20:35:48,2016-08-24 21:20:48,26.547375,-81.786346,0.0,Queueing traffic due to accident on County Hwy-876 Daniels Pkwy Southbound at Treeline Ave.,Treeline Ave S,Fort Myers,Lee,FL,33913,US,US/Eastern,KRSW,2016-08-24 20:53:00,82.0,79.0,30.02,10.0,NE,13.8,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,0,0,0,0,20,2,8,0,1,7.901377353792616
A-45804,Source2,3,2016-06-30 21:34:39,2016-06-30 22:19:39,32.760567,-117.19442,0.0,Accident on I-8 Eastbound at Exits 2B 2C 3 Morena Blvd.,I-8 E,San Diego,San Diego,CA,92110,US,US/Pacific,KSAN,2016-06-30 21:51:00,64.9,84.0,29.91,10.0,South,6.9,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,21,3,6,0,0,7.901377353792616
A-71201,Source2,2,2016-11-11 12:14:48,2016-11-11 12:53:00,33.822514,-117.876266,0.01,Shoulder blocked on exit ramp due to accident on CA-57 Southbound at Ball Rd.,CA-57 S,Anaheim,Orange,CA,92806,US,US/Pacific,KFUL,2016-11-11 11:53:00,84.9,14.0,30.04,10.0,SW,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,4,11,0,0,7.737616282857904
A-198633,Source3,2,2017-01-03 09:31:57,2017-01-03 10:01:25,40.944096,-73.874329,0.01,Right lane blocked due to accident on Saw Mill River Pkwy Northbound at Exit 5A Stratton St.,Palmer Rd,Yonkers,Westchester,NY,10701,US,US/Eastern,KLGA,2017-01-03 09:51:00,43.0,89.0,30.0,1.5,NE,20.7,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,9,1,1,0,0,7.478169694159785
A-63590,Source2,3,2017-01-18 14:59:45,2017-01-18 15:44:17,33.965805,-118.370499,0.01,Accident on I-405 Northbound near Exit 47 La Cienega Blvd. On the median.,I-405 N,Inglewood,Los Angeles,CA,90302,US,US/Pacific,KLAX,2017-01-18 14:53:00,57.0,69.0,30.14,10.0,West,16.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,2,1,0,0,7.890956716138919
A-164858,Source2,2,2016-08-16 08:21:44,2016-08-16 08:51:44,41.26899,-95.934425,0.0,Accident on 14th St at Izard St.,N 14th St,Omaha,Douglas,NE,68102,US,US/Central,KOMA,2016-08-16 08:20:00,68.0,87.0,30.04,10.0,ESE,8.1,Unknown,False,False,True,False,False,False,False,False,False,True,False,0,False,1,0,0,0,8,1,8,0,1,7.496097345175956
A-135619,Source2,2,2016-08-02 07:35:31,2016-08-02 08:05:31,28.005007,-82.28598000000002,0.0,Accident on US-92 at Parsons Ave.,N Parsons Ave,Seffner,Hillsborough,FL,33584,US,US/Eastern,KVDF,2016-08-02 07:35:00,78.8,89.0,30.1,7.0,Calm,8.1,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,7,1,8,0,1,7.496097345175956
A-80416,Source2,2,2016-09-29 10:52:53,2016-09-29 11:36:44,32.686661,-117.105881,0.0,Accident on 41st St at Eta St.,S 41st St,San Diego,San Diego,CA,92113-4022,US,US/Pacific,KSAN,2016-09-29 10:51:00,82.9,39.0,30.05,10.0,NNW,5.8,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,3,9,0,0,7.875499292445208
A-14860,Source2,2,2016-11-03 17:21:39,2016-11-03 17:51:20,37.96162,-122.508324,0.01,Accident on US-101 Southbound at Exits 451 451A 451B I-580.,I-580 E,San Rafael,Marin,CA,94901,US,US/Pacific,KDVO,2016-11-03 17:15:00,68.0,52.0,30.11,10.0,SSW,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,3,11,0,0,7.485491608030754
A-27224,Source2,2,2016-08-14 09:28:10,2016-08-14 10:58:10,38.134541,-121.257378,0.0,Accident on CA-99 CA-12 Northbound at Exit 266 CA-12 Victor Rd.,CA-99 N,Lodi,San Joaquin,CA,95240,US,US/Pacific,KSCK,2016-08-14 09:55:00,82.9,27.0,29.88,10.0,WNW,4.6,Clear/Good Weather,False,False,False,False,True,False,False,False,False,False,False,0,False,1,0,0,0,9,6,8,1,1,8.594339400592892
A-199873,Source2,3,2017-01-11 08:59:34,2017-01-11 09:29:16,41.34721,-73.650063,0.01,Right hand shoulder blocked due to accident on I-684 Southbound at Exit 8 County Hwy-138 Hardscrabble Rd.,Hardscrabble Rd,North Salem,Westchester,NY,10560,US,US/Eastern,KDXR,2017-01-11 08:53:00,42.1,76.0,30.3,10.0,SW,10.4,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,8,2,1,0,0,7.48605261786314
A-161973,Source2,2,2017-01-17 18:30:43,2017-01-17 19:00:29,41.147049,-96.162529,0.01,Accident on NE-370 at Wickersham Blvd.,Wickersham Blvd,Gretna,Sarpy,NE,68028,US,US/Central,KMLE,2017-01-17 18:35:00,31.8,90.0,30.1,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,18,1,1,0,0,7.488293515159428
A-78163,Source2,2,2016-09-19 12:51:05,2016-09-19 13:21:05,33.987392,-118.392548,0.0,Right hand shoulder blocked due to accident on CA-90 Eastbound at Exit 2 I-405.,CA-90 E,Culver City,Los Angeles,CA,90230,US,US/Pacific,KSMO,2016-09-19 12:51:00,75.0,62.0,29.9,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,0,9,0,0,7.496097345175956
A-73650,Source2,3,2016-11-20 16:49:31,2016-11-20 17:19:01,34.121002000000004,-117.697235,0.01,Accident on CA-210 Eastbound at Exit 52 CA-30 Baseline Rd.,CA-210 E,Claremont,Los Angeles,CA,91711,US,US/Pacific,KPOC,2016-11-20 16:47:00,57.2,88.0,29.96,10.0,SSW,5.8,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,16,6,11,1,0,7.479299637782834
A-55274,Source2,3,2016-12-09 19:24:37,2016-12-09 20:09:14,34.074894,-117.75006100000002,0.01,HOV lane blocked due to accident on I-10 Westbound before Exit 45 Orange Grove Ave.,N Orange Grove Ave,Pomona,Los Angeles,CA,91767,US,US/Pacific,KPOC,2016-12-09 19:47:00,50.0,82.0,30.19,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,19,4,12,0,0,7.892825526251117
A-66526,Source2,3,2016-10-24 09:21:10,2016-10-24 09:55:00,33.974971999999994,-117.334496,0.01,Right hand shoulder blocked due to accident on I-215 Northbound before Exits 32 32B University Ave.,CA-60 W,Riverside,Riverside,CA,92507,US,US/Pacific,KRAL,2016-10-24 08:53:00,64.9,90.0,30.09,4.0,East,4.6,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,9,0,10,0,0,7.616283561580385
A-184473,Source2,2,2016-11-02 15:56:33,2016-11-02 16:26:16,43.051037,-83.635826,0.01,Accident on Richfield Rd near Center Rd.,N Center Rd,Flint,Genesee,MI,48506-2635,US,US/Eastern,KFNT,2016-11-02 15:53:00,59.0,90.0,30.16,4.0,Calm,8.1,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,2,11,0,0,7.486613313139955
A-97978,Source2,3,2016-03-27 00:00:02,2016-03-27 00:30:02,33.930939,-118.178909,0.01,Accident on I-710 Southbound at Exits 12 12A 12B CA-90 Imperial Hwy. Expect delays.,Long Beach Fwy S,Lynwood,Los Angeles,CA,90262,US,US/Pacific,KHHR,2016-03-27 00:22:00,61.0,83.0,29.97,10.0,East,6.9,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,0,6,3,1,0,7.496097345175956
A-53369,Source2,2,2016-12-01 15:32:29,2016-12-01 16:17:13,32.838482,-117.147774,0.01,Right hand shoulder blocked due to accident on CA-52 Eastbound after Exit 5 Convoy St.,CA-52 E,San Diego,San Diego,CA,92111,US,US/Pacific,KMYF,2016-12-01 15:53:00,60.1,64.0,29.91,10.0,WSW,9.2,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,3,12,0,0,7.895436006942965
A-137331,Source2,2,2016-08-15 05:01:58,2016-08-15 05:46:58,27.429171000000004,-82.530441,0.0,Accident on 63rd Ave at US-301.,63rd Ave E,Bradenton,Manatee,FL,34203,US,US/Eastern,KSRQ,2016-08-15 04:53:00,80.1,85.0,30.04,10.0,East,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,5,0,8,0,0,7.901377353792616
A-77556,Source2,4,2016-09-16 05:05:14,2016-09-16 05:50:33,33.923943,-118.368553,0.0,#1 #2 and #3 lane blocked due to accident on I-405 Northbound between Exits 43 43A 43B Rosecrans Ave and Exits 45 45B 46 I-105.,I-405 N,Hawthorne,Los Angeles,CA,90250,US,US/Pacific,KHHR,2016-09-16 05:04:00,62.1,90.0,29.93,10.0,Calm,8.1,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,5,4,9,0,0,7.908387159290043
A-146745,Source2,3,2016-12-06 08:10:49,2016-12-06 08:40:34,33.840328,-84.313011,0.01,Accident on I-85 Southbound before Exit 91 Northeast Expy.,GA-403 N,Atlanta,DeKalb,GA,30329,US,US/Eastern,KPDK,2016-12-06 07:53:00,51.1,92.0,29.73,1.8,Variable,5.8,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,8,1,12,0,0,7.487733761436444
A-109477,Source2,3,2016-05-26 10:09:23,2016-05-26 10:54:23,33.884853,-118.352715,0.01,Accident on I-405 Southbound at Exit 42A CA-107 Hawthorne Blvd.,I-405 N,Lawndale,Los Angeles,CA,90260,US,US/Pacific,KHHR,2016-05-26 10:00:00,64.9,61.0,30.07,10.0,Variable,5.8,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,10,3,5,0,0,7.901377353792616
A-111323,Source2,3,2016-06-01 20:49:03,2016-06-01 21:34:03,34.158665,-117.328148,0.01,Right hand shoulder blocked due to accident on I-215 Northbound near Exits 46B 46C-46A CA-210.,I-215 N,San Bernardino,San Bernardino,CA,92405,US,US/Pacific,KSBD,2016-06-01 20:50:00,73.4,57.0,30.0,7.0,SW,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,2,6,0,0,7.901377353792616
A-63855,Source2,3,2017-01-19 09:29:33,2017-01-19 09:59:21,32.725655,-117.103149,0.01,Accident on I-805 Northbound at Exits 13A 13B Home Ave.,I-805 N,San Diego,San Diego,CA,92105,US,US/Pacific,KSAN,2017-01-19 09:22:00,59.0,87.0,30.02,10.0,SW,18.4,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,9,3,1,0,0,7.489412083508719
A-44051,Source2,3,2016-06-24 16:06:27,2016-06-24 17:06:27,34.154182,-118.46823899999998,0.0,Right hand shoulder blocked due to accident on I-405 Northbound near Exits 63A 63B Ventura Blvd.,San Diego Fwy S,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,2016-06-24 15:51:00,82.0,49.0,29.85,10.0,SSE,10.4,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,16,4,6,0,0,8.188966863648876
A-149413,Source2,2,2017-01-19 08:36:46,2017-01-19 09:06:30,33.468052,-81.996841,0.0,Accident on Druid Park Ave at Central Ave.,Central Ave,Augusta,Richmond,GA,30904-5704,US,US/Eastern,KDNL,2017-01-19 08:53:00,55.9,51.0,30.06,10.0,East,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,8,3,1,0,0,7.487173694213739
A-154934,Source2,2,2016-10-14 21:55:40,2016-10-14 22:30:00,33.475861,-82.007065,0.01,Accident on Heard Ave at Walton Way.,Walton Way,Augusta,Richmond,GA,30904-4184,US,US/Eastern,KDNL,2016-10-14 21:53:00,71.1,66.0,30.27,10.0,ENE,6.9,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,21,4,10,0,0,7.630946580890459
A-163023,Source2,2,2016-11-17 16:36:45,2016-11-17 17:06:29,41.259708,-95.982727,0.01,Accident on US-6 Dodge St at 46th St.,N 46th St,Omaha,Douglas,NE,68132-3200,US,US/Central,KOMA,2016-11-17 16:52:00,54.0,66.0,29.56,10.0,NW,9.2,Cloudy,False,False,True,False,False,False,False,False,True,False,False,1,False,1,0,0,0,16,3,11,0,1,7.487173694213739
A-102733,Source2,3,2016-04-18 19:03:53,2016-04-18 20:03:53,34.018009,-118.052849,0.01,Right hand shoulder blocked due to accident on I-605 Northbound near Exit 17 San Gabriel River Pkwy.,Rose Hills Rd,Whittier,Los Angeles,CA,90601,US,US/Pacific,KEMT,2016-04-18 18:48:00,82.4,15.0,30.0,10.0,WSW,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,19,0,4,0,0,8.188966863648876
A-183905,Source2,2,2016-10-26 08:31:24,2016-10-26 09:01:05,42.948872,-85.674728,0.01,Accident on US-131 Southbound at I-196 Bus Spur Franklin St.,US-131 S,Grand Rapids,Kent,MI,49503,US,US/Eastern,KGRR,2016-10-26 08:53:00,39.0,89.0,30.39,3.0,East,12.7,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,8,2,10,0,0,7.485491608030754
A-61296,Source2,2,2017-01-08 23:40:44,2017-01-09 00:06:03,34.062588,-118.248718,0.01,Accident on CA-110 Northbound at Exit 24A US-101.,CA-110 N,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2017-01-08 23:47:00,61.0,56.0,30.16,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,23,6,1,1,0,7.326465613840322
A-196466,Source2,3,2016-12-15 07:12:44,2016-12-15 07:37:52,40.528538,-74.35405,0.01,Delays due to accident on I-287 Northbound at Exits 1A 1B US-1.,I-287 N,Edison,Middlesex,NJ,08837,US,US/Eastern,KLDJ,2016-12-15 07:15:00,25.3,37.0,29.86,10.0,WNW,18.4,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,7,3,12,0,0,7.319202458767849
A-117901,Source3,3,2016-12-13 19:33:04,2016-12-13 20:31:36,25.93162,-80.204338,0.01,2 center lane blocked due to accident on I-95 Northbound at FL-91 FL-826.,I-95 S,Miami,Miami-Dade,FL,33169,US,US/Eastern,KHWO,2016-12-13 19:53:00,75.9,85.0,30.06,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,19,1,12,0,0,8.164225652265827
A-144399,Source2,3,2016-07-16 13:58:41,2016-07-16 14:58:41,27.956661,-82.46093,0.0,Three lanes blocked due to accident on I-275 Northbound at Exit 44 US-41 Bus Tampa St.,I-275 S,Tampa,Hillsborough,FL,33602,US,US/Eastern,KTPF,2016-07-16 13:55:00,91.4,63.0,30.09,10.0,SW,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,True,False,False,0,False,1,0,0,0,13,5,7,1,0,8.188966863648876
A-162992,Source2,2,2016-11-17 07:00:23,2016-11-17 07:30:00,41.317612,-96.014236,0.0,Accident deer involved on 66th St Westbound at Sorensen Pkwy.,Sorensen Pkwy,Omaha,Douglas,NE,68152,US,US/Central,KOMA,2016-11-17 06:52:00,57.9,62.0,29.47,10.0,SSE,9.2,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,7,3,11,0,0,7.48324441607385
A-8193,Source2,3,2016-12-22 14:58:03,2016-12-22 15:27:40,37.701324,-121.845016,0.01,Accident on I-580 Westbound at Exit 48 El Charro Rd.,I-580 W,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,2016-12-22 14:53:00,61.0,34.0,29.96,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,3,12,0,0,7.48324441607385
A-43275,Source2,2,2016-06-22 11:49:01,2016-06-22 12:31:00,33.876095,-118.125191,0.0,Accident on CA-91 Westbound at Exit 16 Bellflower Blvd.,Artesia Fwy E,Bellflower,Los Angeles,CA,90706,US,US/Pacific,KLGB,2016-06-22 11:53:00,77.0,54.0,29.95,10.0,Variable,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,2,6,0,0,7.832014180505469
A-125607,Source2,2,2016-11-02 05:52:49,2016-11-02 06:22:41,28.3405,-81.383286,0.01,Accident on Osceola Pkwy at Bill Beck Blvd.,Bill Beck Blvd,Kissimmee,Osceola,FL,34744,US,US/Eastern,KISM,2016-11-02 05:56:00,69.1,93.0,30.18,10.0,Calm,8.1,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,0,False,0,0,0,0,5,2,11,0,1,7.491645473605133
A-84505,Source2,2,2016-10-17 10:09:22,2016-10-17 10:54:00,34.267105,-118.442825,0.01,Slow lane blocked and connecting roadway blocked due to accident on CA-118 Westbound at Exits 44A 44B I-5.,Ronald Reagan Fwy W,San Fernando,Los Angeles,CA,91340,US,US/Pacific,KWHP,2016-10-17 09:50:00,62.6,100.0,30.02,5.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,0,10,0,0,7.893198869544609
A-22730,Source2,3,2016-10-02 03:34:04,2016-10-02 04:33:32,38.05258900000001,-122.227448,0.0,Two lanes blocked and slow traffic due to accident on I-80 Eastbound between Exits 29A 29B Maritime Academy Dr and Exit 27 Carquinez Bridge.,I-80 E,Crockett,Contra Costa,CA,94525,US,US/Pacific,KCCR,2016-10-02 03:53:00,55.9,62.0,29.99,10.0,WSW,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,3,6,10,1,0,8.18004072349016
A-157121,Source2,2,2016-08-31 19:00:05,2016-08-31 20:15:05,33.527088,-81.942261,0.0,Accident on Border Dr between Serpentine Dr and Haskell Rd.,Haskell Rd,North Augusta,Aiken,SC,29841-2653,US,US/Eastern,KDNL,2016-08-31 18:53:00,89.1,48.0,29.88,10.0,East,11.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,19,2,8,0,0,8.412054873292933
A-26530,Source2,2,2016-08-10 07:36:16,2016-08-10 08:21:16,37.879078,-122.532944,0.0,Delays due to accident on CA-1 Shoreline Hwy both ways at Laurel Way.,Shoreline Hwy,Mill Valley,Marin,CA,94941-3876,US,US/Pacific,KDVO,2016-08-10 07:35:00,55.4,88.0,29.89,9.0,North,8.1,Cloudy,True,False,False,False,False,False,False,False,True,False,False,0,False,1,0,0,0,7,2,8,0,0,7.901377353792616
A-5701,Source2,2,2016-12-05 17:49:12,2016-12-05 18:33:55,39.141087,-121.071198,0.01,Accident on CA-49 at Alta Sierra Dr.,State Highway 49,Grass Valley,Nevada,CA,95949-9104,US,US/Pacific,KGOO,2016-12-05 17:55:00,42.8,66.0,30.01,2.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,17,0,12,0,0,7.895063498091573
A-113720,Source2,3,2016-06-09 19:42:10,2016-06-09 20:12:11,32.779202000000005,-117.070122,0.0,Gore point obstructed due to accident on I-8 Eastbound at Exit 10 College Ave. On the median.,I-8 E,San Diego,San Diego,CA,92182,US,US/Pacific,KMYF,2016-06-09 19:53:00,64.0,78.0,29.9,10.0,SSW,6.9,Cloudy,False,False,False,False,True,False,False,False,False,False,False,0,False,1,0,0,0,19,3,6,0,1,7.496652438168283
A-14781,Source2,2,2016-11-03 10:58:27,2016-11-03 11:27:14,37.083889,-121.10199,0.01,Accident on CA-152 Pacheco Pass Hwy Eastbound before 152nd Hwy.,Pacheco Pass Hwy,Los Banos,Merced,CA,93635,US,US/Pacific,KMCE,2016-11-03 10:53:00,60.1,72.0,30.22,8.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,3,11,0,0,7.454719949364001
A-110059,Source2,2,2016-05-27 19:04:48,2016-05-27 19:34:48,33.541119,-116.743721,0.01,Accident now on the shoulder on CA-371 Cahuilla Rd Eastbound near Homestead Rd.,Cahuilla Rd,Anza,Riverside,CA,92539-9102,US,US/Pacific,KPSP,2016-05-27 18:53:00,91.0,19.0,29.7,10.0,NNW,20.7,Cloudy,False,False,False,False,False,False,False,False,False,True,False,0,False,1,0,0,0,19,4,5,0,0,7.496097345175956
A-52648,Source2,3,2016-07-30 14:35:26,2016-07-30 16:05:26,34.134388,-117.957596,0.0,Accident on I-210 Southbound at Exits 36A 36B I-605.,Foothill Fwy W,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,2016-07-30 14:46:00,91.4,38.0,29.83,10.0,SW,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,5,7,1,0,8.594339400592892
