ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour_of_day,Day_of_week,Month,Is_Weekend,Is_Complex_Road,Duration
A-18795,Source2,2,2016-11-25 21:36:31,2016-11-25 22:21:05,38.77336500000001,-120.813835,0.0,Accident on Rock Creek Rd at CA-193.,State Highway 193,Placerville,El Dorado,CA,95667,US,US/Pacific,KPVF,2016-11-25 21:35:00,42.8,93.0,29.98,10.0,SE,3.5,Unknown,False,False,False,False,False,False,False,False,False,True,False,0,False,0,0,0,0,21,4,11,0,0,7.891704659330107
A-56289,Source2,2,2016-12-14 14:29:29,2016-12-14 14:59:01,34.029205,-118.012398,0.01,Two lanes blocked due to accident on CA-60 Westbound at Exit 13 Crossroads Pkwy.,Pomona Fwy W,La Puente,Los Angeles,CA,91746,US,US/Pacific,KEMT,2016-12-14 14:46:00,71.6,46.0,30.04,7.0,South,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,2,12,0,0,7.480428306074208
A-143885,Source2,2,2016-07-13 09:35:16,2016-07-13 11:05:16,25.854094,-80.322693,0.0,Two lane blocked due to accident on FL-826 Palmetto Expy Southbound at US-27 Okeechobee Rd.,W Okeechobee Rd,Hialeah,Miami-Dade,FL,33012,US,US/Eastern,KOPF,2016-07-13 09:38:00,80.1,85.0,30.14,10.0,WNW,4.6,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,9,2,7,0,0,8.594339400592892
A-31143,Source2,3,2016-03-23 09:03:09,2016-03-23 09:33:09,37.925392,-122.320595,0.01,Delays due to accident on I-80 Westbound at Exit 15 Cutting Blvd.,I-80 E,El Cerrito,Contra Costa,CA,94530,US,US/Pacific,KCCR,2016-03-23 08:53:00,48.9,77.0,30.27,10.0,SSE,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,9,2,3,0,0,7.496097345175956
A-95689,Source2,2,2016-09-06 16:38:53,2016-09-06 17:23:53,34.151199,-118.281181,0.0,Right hand shoulder blocked due to accident on I-5 Northbound before CA-134.,I-5 N,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-09-06 16:47:00,73.0,66.0,29.78,10.0,West,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,16,1,9,0,0,7.901377353792616
A-187782,Source2,2,2016-09-27 14:39:31,2016-09-27 15:09:13,42.912621,-85.608147,0.0,Slow traffic due to accident on M-11 28th St Eastbound near Breton Rd.,28th St SE,Grand Rapids,Kent,MI,49512-1615,US,US/Eastern,KGRR,2016-09-27 14:53:00,60.1,55.0,29.73,10.0,WSW,18.4,Cloudy,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,14,1,9,0,1,7.48605261786314
A-50640,Source2,3,2016-07-22 13:40:28,2016-07-22 14:25:28,34.043037,-118.217239,0.0,Right hand shoulder blocked due to accident on I-5 I-10 Northbound near Exit 135A 4th St.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-07-22 13:47:00,91.9,30.0,29.88,10.0,West,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,13,4,7,0,0,7.901377353792616
A-118072,Source2,2,2016-12-14 18:27:52,2016-12-14 19:11:24,28.540541,-81.28569,0.01,2 right lane blocked due to accident on FL-408 West Expy Eastbound at Exit 16 / Chickasaw Trl.,E West Expy E,Orlando,Orange,FL,32822,US,US/Eastern,KORL,2016-12-14 18:53:00,75.9,67.0,30.03,10.0,WSW,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,18,2,12,0,0,7.868254265520613
A-79679,Source2,3,2016-09-26 11:32:47,2016-09-26 12:11:00,33.909348,-117.558525,0.0,Lane blocked on exit ramp due to accident on I-15 Northbound at Exit 98 2nd St.,I-15 N,Norco,Riverside,CA,92860,US,US/Pacific,KAJO,2016-09-26 11:56:00,99.0,13.0,29.94,10.0,SSE,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,0,9,0,0,7.738052297689316
A-134403,Source2,3,2016-10-13 09:05:09,2016-10-13 09:34:38,27.791718,-82.356926,0.01,Accident on I-75 Southbound after Exit 246 Big Bend Rd.,Big Bend Rd,Apollo Beach,Hillsborough,FL,33572,US,US/Eastern,KMCF,2016-10-13 08:58:00,73.6,100.0,30.09,10.0,NE,9.2,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,9,3,10,0,0,7.478734825567875
A-189485,Source2,3,2016-10-18 19:32:09,2016-10-18 20:01:50,43.01133,-83.516853,0.01,Accident on I-69 Southbound near Lapeer Rd.,I-69 E,Davison,Genesee,MI,48423,US,US/Eastern,KFNT,2016-10-18 19:53:00,63.0,75.0,29.81,10.0,NW,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,19,1,10,0,0,7.485491608030754
A-54916,Source2,3,2016-12-08 14:24:58,2016-12-08 15:09:41,34.034931,-118.368523,0.01,Two lanes blocked due to accident on I-10 Westbound near Exits 7A 7B Washington Blvd.,I-10 E,Los Angeles,Los Angeles,CA,90016,US,US/Pacific,KSMO,2016-12-08 14:51:00,62.1,58.0,30.21,10.0,WSW,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,3,12,0,0,7.895063498091573
A-54665,Source2,2,2016-12-07 17:49:32,2016-12-07 18:34:19,33.916451,-118.317802,0.0,Accident on Van Ness Ave near El Segundo Blvd.,Van Ness Ave,Gardena,Los Angeles,CA,90249-1723,US,US/Pacific,KHHR,2016-12-07 17:53:00,57.9,78.0,30.12,10.0,WNW,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,17,2,12,0,0,7.89655270164304
A-29292,Source2,3,2016-08-30 13:01:32,2016-08-30 13:31:32,37.929993,-122.324257,0.0,Right hand shoulder blocked due to accident on I-80 Westbound before Exit 16A MacDonald Ave.,I-80 W,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2016-08-30 12:53:00,84.0,25.0,29.92,10.0,WSW,11.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,13,1,8,0,0,7.496097345175956
A-58317,Source2,2,2016-12-22 04:17:07,2016-12-22 05:01:35,33.795788,-117.877975,0.01,Lane blocked due to accident on CA-57 Northbound at Exits 1B 1E Orangewood Ave.,W Orangewood Ave,Orange,Orange,CA,92868,US,US/Pacific,KSNA,2016-12-22 03:53:00,55.9,100.0,29.85,4.0,North,4.6,Rainy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,4,3,12,0,0,7.889459149404524
A-179550,Source2,3,2016-12-08 10:24:15,2016-12-08 10:53:56,43.017525,-83.684464,0.01,Accident on I-475 Southbound at Court St.,E 2nd St,Flint,Genesee,MI,48503,US,US/Eastern,KFNT,2016-12-08 10:26:00,26.1,81.0,30.05,10.0,West,16.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,3,12,0,0,7.485491608030754
A-181396,Source2,3,2016-12-22 22:12:38,2016-12-22 22:57:11,42.417213,-82.937149,0.01,Right &amp; left lane blocked right hand shoulder blocked and left hand shoulder blocked due to accident on I-94 Westbound after Exit 223 Cadieux Rd.,Edsel Ford Fwy E,Detroit,Wayne,MI,48224,US,US/Eastern,KDET,2016-12-22 21:53:00,32.0,79.0,30.33,10.0,WSW,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,22,3,12,0,0,7.891330757661889
A-167066,Source2,2,2016-06-09 12:07:40,2016-06-09 12:37:40,41.279976,-95.962425,0.0,Accident on 33rd Ave around Erskine St.,Erskine St,Omaha,Douglas,NE,68111,US,US/Central,KOMA,2016-06-09 11:52:00,90.0,39.0,29.77,10.0,SW,16.1,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,3,6,0,0,7.496097345175956
A-114673,Source2,3,2016-06-13 20:50:27,2016-06-13 21:35:27,34.067535,-117.557526,0.0,Right hand shoulder blocked due to accident on I-10 Westbound near Exit 57 Milliken Ave.,I-10 W,Ontario,San Bernardino,CA,91761,US,US/Pacific,KONT,2016-06-13 20:53:00,63.0,67.0,29.99,10.0,West,10.4,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,0,6,0,0,7.901377353792616
A-9809,Source2,3,2017-01-05 16:43:30,2017-01-05 17:12:57,37.980465,-121.341614,0.01,Slow lane blocked due to accident on I-5 Northbound before Exit 476 March Ln.,I-5 N,Stockton,San Joaquin,CA,95207,US,US/Pacific,KSCK,2017-01-05 16:55:00,45.0,58.0,30.04,10.0,NNW,11.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,16,3,1,0,0,7.477604243197589
A-45823,Source2,3,2016-06-30 22:57:00,2016-06-30 23:42:00,32.862328000000005,-117.188004,0.0,#2 lane blocked due to accident on I-805 Southbound at Exit 25A Nobel Dr.,I-805 S,San Diego,San Diego,CA,92122,US,US/Pacific,KNKX,2016-06-30 22:55:00,68.0,73.0,29.89,10.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,22,3,6,0,0,7.901377353792616
A-39602,Source2,3,2016-05-23 00:18:46,2016-05-23 00:48:46,38.058201,-122.149719,0.01,One lane blocked due to accident on I-780 Eastbound at Exit 5 2nd St. Expect delays.,I-780 W,Benicia,Solano,CA,94510,US,US/Pacific,KCCR,2016-05-23 00:53:00,54.0,69.0,29.96,10.0,South,6.9,Clear/Good Weather,False,False,False,False,True,False,False,False,False,False,False,0,False,0,0,0,0,0,0,5,0,1,7.496097345175956
A-195464,Source2,2,2016-12-08 10:03:54,2016-12-08 10:33:33,40.800591,-72.844894,0.0,Accident Car and Tree involved on Patchogue Ave both ways at Roberts St.,Patchogue Ave,Mastic,Suffolk,NY,11950-3609,US,US/Eastern,KHWV,2016-12-08 09:56:00,41.0,76.0,29.96,10.0,West,4.6,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,3,12,0,0,7.484368643286131
A-74885,Source2,3,2016-11-24 14:56:45,2016-11-24 15:41:21,34.066429,-117.990883,0.01,Lane blocked due to accident on I-10 Westbound before Frazier St.,I-10 W,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,2016-11-24 17:45:00,71.6,23.0,30.07,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,3,11,0,0,7.892452043520352
A-94352,Source2,3,2016-09-01 11:14:07,2016-09-01 11:59:07,32.774281,-117.045929,0.0,#1 lane blocked due to multi-vehicle accident on I-8 Westbound at Exit 11 Parkway Dr.,Lake Murray Blvd,La Mesa,San Diego,CA,91942,US,US/Pacific,KSEE,2016-09-01 10:47:00,82.4,54.0,29.91,10.0,Variable,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,3,9,0,0,7.901377353792616
A-163861,Source2,2,2016-09-29 15:46:39,2016-09-29 16:46:19,41.254185,-95.944016,0.0,Accident on 21st Ave at Saint Marys Ave.,Saint Marys Ave,Omaha,Douglas,NE,68102-2415,US,US/Central,KOMA,2016-09-29 15:52:00,72.0,43.0,30.35,10.0,North,4.6,Cloudy,True,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,3,9,0,0,8.183397369998433
A-18455,Source2,2,2016-11-23 19:19:15,2016-11-23 19:49:03,38.668312,-121.33666200000002,0.01,Accident on Auburn Blvd at Garfield Ave.,Auburn Blvd,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,2016-11-23 19:15:00,46.4,76.0,30.34,10.0,NNE,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,19,2,11,0,0,7.489412083508719
A-82366,Source2,2,2016-10-07 17:13:24,2016-10-07 17:58:04,34.020405,-118.157303,0.0,Accident on CA-72 Whittier Blvd near Atlantic Blvd.,Whittier Blvd,Los Angeles,Los Angeles,CA,90022-3932,US,US/Pacific,KCQT,2016-10-07 16:47:00,84.0,20.0,29.81,10.0,North,8.1,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,17,4,10,0,1,7.893945138235959
A-134100,Source2,3,2016-10-11 12:14:57,2016-10-11 12:59:30,25.898338,-80.20976999999998,0.0,Accident on I-95 Southbound at Exit 10B FL-916 135th St.,NW 135th St,Miami,Miami-Dade,FL,33168,US,US/Eastern,KOPF,2016-10-11 11:53:00,82.9,58.0,30.07,10.0,NE,17.3,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,1,10,0,0,7.891330757661889
A-92592,Source2,3,2016-08-26 04:50:44,2016-08-26 05:35:44,34.002209,-117.550514,0.0,Lane blocked due to accident on I-15 Northbound at Exit 105 Cantu Galleano Ranch Rd.,Cantu Galleano Ranch Rd,Mira Loma,Riverside,CA,91752,US,US/Pacific,KRAL,2016-08-26 04:53:00,63.0,84.0,29.89,8.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,4,4,8,0,0,7.901377353792616
A-98955,Source2,3,2016-03-31 15:24:50,2016-03-31 15:54:50,34.037037,-118.377533,0.0,Accident on I-10 Eastbound at Exit 7A La Cienega Blvd.,S La Cienega Blvd,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,2016-03-31 15:51:00,64.9,43.0,29.99,10.0,WSW,12.7,Clear/Good Weather,False,False,False,False,True,False,False,False,False,False,False,1,False,1,0,0,0,15,3,3,0,1,7.496097345175956
A-189701,Source2,3,2016-08-02 08:26:42,2016-08-02 08:56:42,43.056232,-85.956802,0.0,Accident on I-96 Eastbound near Exit 16 Randall St.,I-96 E,Coopersville,Ottawa,MI,49404,US,US/Eastern,KMKG,2016-08-02 08:55:00,72.0,81.0,30.12,10.0,ESE,3.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,8,1,8,0,0,7.496097345175956
A-101837,Source2,2,2016-04-12 20:28:39,2016-04-12 21:43:39,32.765705,-117.198425,0.01,Slow traffic due to accident on Morena Blvd Southbound near Napa St / Sherman St.,Morena Blvd,San Diego,San Diego,CA,92110-2612,US,US/Pacific,KSAN,2016-04-12 20:14:00,62.6,77.0,30.17,10.0,WNW,6.9,Cloudy,False,False,True,False,False,False,False,False,True,False,False,1,False,0,0,0,0,20,1,4,0,1,8.412054873292933
A-180507,Source2,3,2016-12-15 09:49:51,2016-12-15 10:19:43,43.012154,-83.654434,0.01,Accident on I-69 Northbound at Exit 138 M-54 Dort Hwy.,S Dort Hwy,Flint,Genesee,MI,48503,US,US/Eastern,KFNT,2016-12-15 09:53:00,14.0,47.0,30.25,10.0,West,12.7,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,9,3,12,0,0,7.491645473605133
A-3595,Source2,2,2016-07-20 21:10:26,2016-07-20 21:55:26,37.55093,-120.898506,0.0,Accident on County Hwy-J16 Keyes Rd at Nunes Rd.,E Keyes Rd,Turlock,Stanislaus,CA,95382,US,US/Pacific,KMOD,2016-07-20 20:53:00,82.9,31.0,29.93,10.0,NW,11.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,21,2,7,0,0,7.901377353792616
A-65438,Source2,3,2017-01-25 15:36:56,2017-01-25 16:21:28,34.111996000000005,-118.265465,0.01,Accident on I-5 Southbound near Glendale Blvd. On the median.,Glendale Blvd,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,2017-01-25 14:47:00,60.1,42.0,30.24,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,True,False,False,1,False,1,0,0,0,15,2,1,0,0,7.890956716138919
A-61945,Source2,3,2017-01-11 11:54:26,2017-01-11 12:30:00,34.034954,-118.33371,0.01,Slow lane blocked due to accident on I-10 Westbound at Crenshaw Blvd.,I-10 E,Los Angeles,Los Angeles,CA,90016,US,US/Pacific,KSMO,2017-01-11 11:51:00,60.1,83.0,30.01,10.0,SW,9.2,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,2,1,0,0,7.666221925662725
A-170620,Source2,2,2016-10-27 18:03:51,2016-10-27 18:48:39,41.880444,-88.082268,0.0,Accident on Hawthorne Blvd near Glencoe St.,Glencoe St,Wheaton,DuPage,IL,60187,US,US/Central,KDPA,2016-10-27 18:02:00,46.9,68.0,30.24,10.0,Calm,8.1,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,18,3,10,0,0,7.896924656268864
A-80151,Source2,2,2016-09-28 10:18:51,2016-09-28 10:48:28,34.103886,-118.711357,0.0,Accident on Mulholland Hwy at County Hwy-N1 Las Virgenes Rd.,Mulholland Hwy,Calabasas,Los Angeles,CA,91302-1917,US,US/Pacific,KVNY,2016-09-28 09:51:00,80.1,38.0,29.93,10.0,Variable,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,10,2,9,0,0,7.48324441607385
A-81528,Source2,3,2016-10-04 18:15:06,2016-10-04 18:59:45,33.881569,-118.10392,0.0,Lane blocked on exit ramp due to accident on I-605 Northbound at CA-91.,I-605 S,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,2016-10-04 17:53:00,70.0,61.0,29.84,10.0,South,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,18,1,10,0,0,7.893572073504902
A-193618,Source2,2,2016-07-20 16:31:27,2016-07-20 17:16:56,42.48975,-83.28475999999998,0.0,Right lane blocked due to accident on M-10 Northwestern Hwy Northbound after Telegraph Rd.,I-696 E,Southfield,Oakland,MI,48034,US,US/Eastern,KVLL,2016-07-20 16:35:00,88.0,29.0,30.21,10.0,SSE,4.6,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,16,2,7,0,0,7.912056888179006
A-173370,Source2,2,2016-09-26 05:30:49,2016-09-26 06:00:27,42.27713,-88.04377,0.0,Accident on IL-176 at Schank Ave.,W IL Route 176,Mundelein,Lake,IL,60060-9587,US,US/Central,KPWK,2016-09-26 05:52:00,60.1,67.0,29.98,10.0,West,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,True,False,0,False,0,0,0,0,5,0,9,0,0,7.483806687665835
A-118948,Source2,3,2016-12-19 20:44:41,2016-12-19 21:29:12,25.812199,-80.20585600000003,0.01,Accident on I-95 Northbound before Exits 4 4B FL-112 Airport Expy.,I-95 N,Miami,Miami-Dade,FL,33127,US,US/Eastern,KMIA,2016-12-19 20:53:00,79.0,74.0,30.29,10.0,East,9.2,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,0,12,0,0,7.890582534656536
A-148927,Source2,2,2017-01-11 16:04:59,2017-01-11 16:34:23,34.448326,-82.668877,0.01,Accident on SC-81 at Masters Blvd.,Highway 81 S,Anderson,Anderson,SC,29626,US,US/Eastern,KAND,2017-01-11 15:56:00,62.1,56.0,30.26,10.0,Calm,8.1,Unknown,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,16,2,1,0,0,7.475905969367397
A-178638,Source2,2,2016-07-27 15:08:28,2016-07-27 16:08:28,41.879627,-87.948296,0.0,Accident on Saylor Ave at McKinley Ave.,S Saylor Ave,Elmhurst,Dupage,IL,60126-4729,US,US/Central,KORD,2016-07-27 14:51:00,87.1,44.0,29.93,10.0,Variable,3.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,2,7,0,0,8.188966863648876
A-139249,Source2,3,2016-08-28 17:12:38,2016-08-28 17:58:00,27.996071,-82.45359,0.0,Two lanes blocked due to accident on I-275 Southbound after Exits 47 47A 47B US-41 Hillsborough Ave.,I-275 N,Tampa,Hillsborough,FL,33604,US,US/Eastern,KTPA,2016-08-28 16:53:00,86.0,65.0,29.89,6.0,ENE,4.6,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,6,8,1,0,7.909489492673759
A-109243,Source2,2,2016-05-25 14:57:33,2016-05-25 15:42:33,34.062588,-118.248718,0.01,Slow lane blocked due to accident on CA-110 Southbound after Exit 24A US-101.,CA-110 N,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-05-25 14:47:00,66.9,51.0,30.08,10.0,Variable,5.8,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,2,5,0,0,7.901377353792616
A-3494,Source2,3,2016-07-19 11:41:48,2016-07-19 12:11:48,37.401531,-121.908859,0.0,#4 lane blocked due to accident on I-880 Southbound at Exit 7 / County Hwy-G4 Montague Expy.,Montague Expy,San Jose,Santa Clara,CA,95131,US,US/Pacific,KSJC,2016-07-19 11:53:00,70.0,55.0,30.11,10.0,NW,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,1,7,0,0,7.496097345175956
A-14989,Source2,3,2016-11-04 09:51:48,2016-11-04 10:21:26,38.655796,-121.533295,0.01,Shoulder blocked on exit ramp due to accident on I-5 Southbound at Exit 525A Del Paso Rd.,CA-99 S,Sacramento,Sacramento,CA,95835,US,US/Pacific,KSMF,2016-11-04 09:53:00,57.0,93.0,30.17,10.0,NNE,5.8,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,9,4,11,0,0,7.483806687665835
A-124641,Source2,2,2016-10-25 07:16:46,2016-10-25 08:01:24,28.472389,-81.417496,0.01,Accident on FL-423 John Young Pkwy at Oak Ridge Rd.,W Oak Ridge Rd,Orlando,Orange,FL,32839,US,US/Eastern,KORL,2016-10-25 06:53:00,63.0,75.0,30.18,10.0,Calm,8.1,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,0,0,0,0,7,1,10,0,1,7.893198869544609
A-126800,Source2,2,2016-11-09 08:01:20,2016-11-09 08:46:09,28.166788,-82.740471,0.01,Accident on US-19 at County Hwy-71 Beckett Way.,Beckett Way,Tarpon Springs,Pinellas,FL,34689,US,US/Eastern,KPIE,2016-11-09 07:53:00,66.0,93.0,30.08,10.0,East,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,8,2,11,0,0,7.897296472595885
A-31516,Source2,2,2016-03-25 18:15:02,2016-03-25 19:00:02,37.294243,-121.96067,0.01,Accident on County Hwy-G4 San Tomas Expy at Hamilton Ave.,San Tomas Expy,Campbell,Santa Clara,CA,95008,US,US/Pacific,KSJC,2016-03-25 17:53:00,66.0,59.0,29.96,10.0,WNW,13.8,Cloudy,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,18,4,3,0,1,7.901377353792616
A-80786,Source2,2,2016-09-30 20:00:20,2016-09-30 20:30:03,33.879734,-117.563713,0.0,Accident on CA-91 Eastbound at Exit 50 Main St.,CA-91 W,Corona,Riverside,CA,92879,US,US/Pacific,KAJO,2016-09-30 19:56:00,80.1,39.0,29.96,10.0,WNW,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,4,9,0,0,7.486613313139955
A-53190,Source2,3,2016-11-30 22:33:10,2016-11-30 23:17:44,33.748051000000004,-117.842995,0.01,HOV lane blocked due to accident on I-5 Northbound at Exit 104A 4th St.,I-5 N,Santa Ana,Orange,CA,92705,US,US/Pacific,KSNA,2016-11-30 22:53:00,52.0,77.0,30.01,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,22,2,11,0,0,7.891704659330107
A-113101,Source2,2,2016-06-08 10:26:52,2016-06-08 11:11:52,34.157715,-118.37941,0.01,Accident on CA-170 Southbound at Exit 6A Riverside Dr.,Riverside Dr,North Hollywood,Los Angeles,CA,91601,US,US/Pacific,KBUR,2016-06-08 10:53:00,72.0,61.0,29.85,8.0,South,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,10,2,6,0,0,7.901377353792616
A-77159,Source2,2,2016-09-14 19:37:55,2016-09-14 20:22:55,34.069817,-118.261299,0.0,Slow lane blocked due to accident on US-101 Southbound at Glendale Blvd.,US-101 N,Los Angeles,Los Angeles,CA,90026,US,US/Pacific,KCQT,2016-09-14 19:47:00,66.0,70.0,29.98,10.0,Variable,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,19,2,9,0,0,7.901377353792616
A-37421,Source2,2,2016-05-04 17:33:24,2016-05-04 18:48:24,37.754101,-121.358063,0.01,Accident on County Hwy-J4 Grant Line Rd at Berry Ave.,W Grant Line Rd,Tracy,San Joaquin,CA,95304-9504,US,US/Pacific,KSCK,2016-05-04 17:55:00,75.9,40.0,29.78,10.0,WNW,10.4,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,2,5,0,0,8.412054873292933
A-141538,Source2,3,2016-06-22 18:11:26,2016-06-22 19:11:26,27.388783,-82.448647,0.0,2 left lane blocked due to accident on I-75 Northbound before Exit 213 / University Pkwy.,I-75 N,Sarasota,Sarasota,FL,34243,US,US/Eastern,KSRQ,2016-06-22 17:53:00,88.0,59.0,30.05,10.0,West,4.6,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,18,2,6,0,0,8.188966863648876
A-143386,Source2,2,2016-07-08 15:05:46,2016-07-08 16:05:46,28.556355,-82.41489399999998,0.0,Delays expected due to accident on County Hwy-484 Fort Dade Ave near Dolly Dr.,Fort Dade Ave,Brooksville,Hernando,FL,34601-2403,US,US/Eastern,KBKV,2016-07-08 14:53:00,90.0,59.0,30.11,10.0,West,13.8,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,4,7,0,0,8.188966863648876
A-117149,Source2,2,2016-12-08 06:47:03,2016-12-08 07:16:32,28.33045,-82.541634,0.01,Accident on FL-52 at Shady Hills Rd.,State Road 52,Land O Lakes,Pasco,FL,34638,US,US/Eastern,KBKV,2016-12-08 06:53:00,66.9,66.0,30.0,10.0,North,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,6,3,12,0,0,7.478734825567875
A-60992,Source2,3,2017-01-06 18:10:54,2017-01-06 18:40:30,32.946987,-117.106567,0.01,Accident on I-15 Northbound before Exit 18 County Hwy-S4 Poway Rd. On the median.,I-15 N,San Diego,San Diego,CA,92128,US,US/Pacific,KRNM,2017-01-06 17:53:00,51.1,92.0,30.06,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,18,4,1,0,0,7.482681828154651
