ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour_of_day,Day_of_week,Month,Is_Weekend,Is_Complex_Road,Duration
A-20579,Source2,2,2016-09-16 20:11:50,2016-09-16 20:50:00,38.134083,-122.476372,0.0,Accident on CA-37 Sears Point Rd at Lakeville Hwy.,Lakeville Hwy,Petaluma,Sonoma,CA,94954,US,US/Pacific,KO69,2016-09-16 20:15:00,53.6,66.0,29.98,10.0,NW,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,20,4,9,0,0,7.736743682453495
A-77372,Source2,2,2016-09-15 16:27:59,2016-09-15 17:12:59,34.152221999999995,-118.282402,0.0,Right hand shoulder blocked due to accident on CA-134 Eastbound before I-5.,CA-134 E,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-09-15 16:47:00,73.9,53.0,29.92,10.0,West,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,16,3,9,0,0,7.901377353792616
A-126678,Source2,2,2016-11-08 11:28:10,2016-11-08 11:57:35,26.546537,-81.843887,0.01,Accident on County Hwy-876 Daniels Pkwy at Plantation Rd.,Daniels Pkwy,Fort Myers,Lee,FL,33966,US,US/Eastern,KFMY,2016-11-08 11:32:00,77.0,52.0,30.13,10.0,Variable,3.5,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,1,11,0,0,7.476472381163905
A-1577,Source2,3,2016-06-28 17:25:30,2016-06-28 17:55:30,37.852531,-122.299873,0.0,Accident on I-80 I-580 Westbound at Exit 10 I-80 I-580.,I-580 E,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2016-06-28 17:53:00,64.9,61.0,29.95,10.0,WNW,18.4,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,1,6,0,0,7.496097345175956
A-119073,Source2,2,2016-12-20 13:28:01,2016-12-20 14:12:45,28.552128000000003,-81.46764399999998,0.01,Accident on FL-50 Colonial Dr at Powers Dr.,W Colonial Dr,Orlando,Orange,FL,32818-6894,US,US/Eastern,KORL,2016-12-20 13:53:00,66.9,84.0,30.29,10.0,NNW,8.1,Cloudy,False,False,True,False,False,False,False,False,True,False,False,1,False,1,0,0,0,13,1,12,0,1,7.895436006942965
A-130303,Source2,3,2016-09-12 08:11:12,2016-09-12 08:41:12,28.886,-81.279816,0.0,Left hand shoulder blocked due to accident on I-4 Westbound at Enterprise Rd.,I-4 W,Debary,Volusia,FL,32713,US,US/Eastern,KSFB,2016-09-12 07:53:00,77.0,94.0,30.04,10.0,East,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,8,0,9,0,0,7.496097345175956
A-97823,Source2,3,2016-03-25 20:09:50,2016-03-25 20:39:50,34.129723,-117.933701,0.01,Accident on I-210 Northbound at Exit 38 Irwindale Ave.,Foothill Fwy E,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,2016-03-25 18:47:00,73.4,29.0,29.79,10.0,SSW,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,4,3,0,0,7.496097345175956
A-181619,Source2,2,2016-12-28 15:51:13,2016-12-28 16:21:02,42.967346,-85.66501600000002,0.0,Accident on Ransom Ave at Lyon St.,Ransom Ave NE,Grand Rapids,Kent,MI,49503,US,US/Eastern,KGRR,2016-12-28 15:53:00,39.0,55.0,29.88,10.0,South,13.8,Cloudy,True,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,15,2,12,0,1,7.489970898834801
A-161277,Source2,3,2016-12-16 08:53:03,2016-12-16 09:37:18,41.224018,-96.043098,2.26,Accident on I-80 Eastbound between Exits 445 446 I-680 and Exit 448 84th St.,S 84th St,Omaha,Douglas,NE,68124,US,US/Central,KMLE,2016-12-16 08:55:00,26.1,63.0,29.85,10.0,ESE,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,8,4,12,0,0,7.884576510596324
A-152902,Source2,2,2016-09-14 10:59:25,2016-09-14 11:35:31,33.576767,-81.835747,0.0,Accident on SC-780 Whaley Pond Rd at SC-144 Bettis Academy Rd.,Bettis Academy Rd,Graniteville,Aiken,SC,29829-3107,US,US/Eastern,KAIK,2016-09-14 11:15:00,77.0,83.0,30.18,10.0,ENE,10.4,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,2,9,0,0,7.681099001536359
A-135378,Source2,2,2016-10-19 19:37:45,2016-10-19 20:22:16,26.295952000000003,-80.189392,0.0,Accident on 49th Ave Northbound at Winston Park Blvd.,NW 49th Ave,Pompano Beach,Broward,FL,33073,US,US/Eastern,KPMP,2016-10-19 19:53:00,80.1,69.0,29.93,9.0,NE,15.0,Unknown,False,False,True,False,False,False,False,False,False,False,False,0,False,0,0,0,0,19,2,10,0,1,7.890582534656536
A-31213,Source2,2,2016-03-23 15:50:05,2016-03-23 16:35:05,37.541626,-122.28508,0.01,Accident on US-101 Northbound at Exit 414A Hillsdale Blvd.,US-101 N,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,2016-03-23 15:50:00,66.2,40.0,30.31,10.0,North,11.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,2,3,0,0,7.901377353792616
A-199081,Source2,3,2017-01-07 04:46:46,2017-01-07 05:16:17,42.791626,-73.761429,0.01,Right hand shoulder blocked due to accident on I-87 Northbound in Colonie.,I-87 S,Latham,Albany,NY,12110,US,US/Eastern,KALB,2017-01-07 04:51:00,12.9,74.0,30.35,10.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,4,5,1,1,0,7.4798641311650265
A-7606,Source2,3,2016-12-18 06:13:54,2016-12-18 06:43:35,37.776958,-121.974968,0.01,One lane blocked due to accident on I-680 Northbound at Exit 36 Crow Canyon Rd.,I-680 N,San Ramon,Contra Costa,CA,94583,US,US/Pacific,KLVK,2016-12-18 05:53:00,27.0,81.0,30.35,10.0,East,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,6,6,12,1,0,7.485491608030754
A-176641,Source2,2,2016-09-02 19:04:14,2016-09-02 20:04:14,41.919075,-87.943779,0.0,Accident on Larch Ave at Industrial Dr.,W Industrial Dr,Elmhurst,Dupage,IL,60126-1618,US,US/Central,KORD,2016-09-02 18:51:00,70.0,61.0,30.2,10.0,NE,11.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,19,4,9,0,0,8.188966863648876
A-85217,Source2,2,2016-10-19 12:43:07,2016-10-19 13:20:00,33.95998400000001,-118.27813700000002,0.01,Accident on Broadway both ways at CA-42 Manchester Ave.,W Manchester Ave,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,2016-10-19 12:53:00,88.0,18.0,29.94,10.0,Variable,3.5,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,12,2,10,0,1,7.7025561132685825
A-129017,Source2,3,2016-11-22 18:59:05,2016-11-22 19:43:29,26.085093,-80.202042,0.01,Right lane blocked due to accident on I-595 Westbound at Exits 8&amp;9A-B 9C FL-91.,I-595 W,Fort Lauderdale,Broward,FL,33312,US,US/Eastern,KFLL,2016-11-22 18:53:00,72.0,57.0,30.13,10.0,ENE,6.9,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,18,1,11,0,0,7.887959336599945
A-145712,Source2,3,2016-07-28 04:43:50,2016-07-28 05:58:50,28.054705,-82.454872,0.0,Right hand shoulder blocked due to accident on I-275 Northbound before Exit 51 FL-582 Fowler Ave.,E Fowler Ave,Tampa,Hillsborough,FL,33612,US,US/Eastern,KVDF,2016-07-28 04:35:00,78.8,89.0,30.06,5.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,4,3,7,0,0,8.412054873292933
A-177205,Source2,2,2016-06-23 20:56:21,2016-06-23 21:56:21,41.98032,-88.10386700000002,0.0,Accident on Garden Ave at Longford Dr.,Longford Dr,Roselle,Dupage,IL,60172-1821,US,US/Central,KORD,2016-06-23 20:51:00,66.0,73.0,29.95,10.0,NNE,13.8,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,3,6,0,0,8.188966863648876
A-157049,Source2,3,2016-08-30 17:57:31,2016-08-30 18:27:31,33.920390999999995,-84.31478100000002,0.0,Slow traffic queueing traffic and Right lane blocked due to accident on I-285 Eastbound at I-285 Exit 30 / Chamblee Dunwoody Rd.,Chamblee Dunwoody Rd,Atlanta,DeKalb,GA,30341,US,US/Eastern,KPDK,2016-08-30 17:53:00,86.0,49.0,29.96,10.0,East,5.8,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,1,8,0,0,7.496097345175956
A-28319,Source2,2,2016-08-23 02:40:58,2016-08-23 03:25:58,37.3629,-121.891243,0.0,Lane blocked due to accident on US-101 Southbound at Exit 388A Oakland Rd.,Oakland Rd,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2016-08-23 02:53:00,61.0,81.0,30.0,10.0,WNW,3.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,2,1,8,0,0,7.901377353792616
A-99083,Source2,3,2016-04-01 06:41:26,2016-04-01 07:27:25,33.61476500000001,-117.707458,0.0,Lane blocked and right hand shoulder blocked due to accident on I-5 Southbound at Exit 91 County Hwy-18 El Toro Rd.,El Toro Rd,Lake Forest,Orange,CA,92630,US,US/Pacific,KSNA,2016-04-01 06:53:00,53.1,83.0,30.09,10.0,NNE,3.5,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,6,4,4,0,0,7.9229859587111955
A-86237,Source2,3,2016-08-03 12:11:56,2016-08-03 12:46:00,33.809055,-118.287476,0.0,Right hand shoulder blocked due to accident on I-110 Northbound at Exit 5 Sepulveda Blvd.,Sepulveda Blvd,Carson,Los Angeles,CA,90745,US,US/Pacific,KTOA,2016-08-03 11:47:00,78.8,65.0,29.99,10.0,West,11.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,2,8,0,0,7.623153068476902
A-108210,Source2,3,2016-05-21 06:37:31,2016-05-21 07:22:31,33.989159,-118.280182,0.01,Right hand shoulder blocked due to accident on I-110 Northbound at Exit 18B Slauson Ave.,W Slauson Ave,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,2016-05-21 06:53:00,57.9,72.0,29.96,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,6,5,5,1,0,7.901377353792616
A-65653,Source2,2,2017-01-26 14:32:15,2017-01-26 15:02:20,34.177204,-118.873581,0.01,Accident on US-101 Northbound at Exit 44 Moorpark Rd.,US-101 N,Westlake Village,Ventura,CA,91361,US,US/Pacific,KCMA,2017-01-26 14:55:00,62.1,38.0,30.3,10.0,WNW,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,3,1,0,0,7.498869733976931
A-65527,Source2,3,2017-01-25 21:56:02,2017-01-25 22:40:55,33.982239,-118.39463,0.01,#1 lane blocked due to accident on I-405 Northbound at Exits 49 49B Howard Hughes Pkwy.,I-405 N,Culver City,Los Angeles,CA,90230,US,US/Pacific,KSMO,2017-01-25 21:51:00,48.0,71.0,30.3,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,21,2,1,0,0,7.898782356970309
A-65909,Source2,3,2016-10-21 10:12:59,2016-10-21 10:50:00,34.154182,-118.46823899999998,0.01,Accident on I-405 Southbound after Exits 63A 63B Ventura Blvd.,San Diego Fwy S,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,2016-10-21 09:51:00,77.0,17.0,29.9,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,4,10,0,0,7.706162970199575
A-7261,Source2,2,2016-12-15 15:26:33,2016-12-15 15:56:09,37.545631,-122.325684,0.01,Slow lane blocked due to accident on CA-92 Eastbound at Exit 11 Alameda de Las Pulgas.,J Arthur Younger Fwy E,San Mateo,San Mateo,CA,94402,US,US/Pacific,KSQL,2016-12-15 15:35:00,59.0,94.0,29.71,2.0,ESE,15.0,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,3,12,0,0,7.482681828154651
A-169325,Source2,2,2017-01-10 09:56:07,2017-01-10 10:55:35,41.334011,-89.129189,0.01,Accident on 11th St at Peoria St.,Peoria St,Peru,La Salle,IL,61354-2214,US,US/Central,KVYS,2017-01-10 09:55:00,44.2,98.0,29.45,7.0,South,25.3,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,9,1,1,0,0,8.18004072349016
A-6470,Source2,2,2016-12-09 10:21:21,2016-12-09 10:50:05,38.574013,-121.383118,0.01,Delays and left turn lane blocked due to accident on Watt Ave Southbound at Fair Oaks Blvd.,Fair Oaks Blvd,Sacramento,Sacramento,CA,95864,US,US/Pacific,KMHR,2016-12-09 09:55:00,59.0,88.0,30.27,8.0,North,8.1,Cloudy,False,False,True,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,4,12,0,1,7.45298232946546
A-162279,Source2,2,2016-10-21 12:01:22,2016-10-21 12:30:56,41.205055,-96.211121,0.01,Accident on Q St around 189th St.,S 189th St,Omaha,Douglas,NE,68135,US,US/Central,KMLE,2016-10-21 11:55:00,57.0,61.0,30.19,10.0,South,9.2,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,4,10,0,1,7.4815557019095165
A-199824,Source2,3,2017-01-11 07:40:47,2017-01-11 08:09:53,40.715302,-73.951828,0.01,Right and center lane blocked due to accident on I-278 Brooklyn Queens Expy Eastbound at Metropolitan Avenue.,Union Ave,Brooklyn,Kings,NY,11211,US,US/Eastern,KJRB,2017-01-11 07:35:00,42.8,81.0,30.43,10.0,WSW,9.2,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,7,2,1,0,1,7.465655310134056
A-44362,Source2,2,2016-06-25 19:05:53,2016-06-25 19:35:53,33.515446000000004,-117.018372,0.0,Accident on De Portola Rd at Avenida Verde.,De Portola Rd,Temecula,Riverside,CA,92592-9025,US,US/Pacific,KF70,2016-06-25 18:55:00,78.8,47.0,29.86,10.0,South,10.4,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,19,5,6,1,0,7.496097345175956
A-13642,Source2,2,2016-10-26 10:37:24,2016-10-26 11:22:12,38.596104,-121.410728,0.01,Accident on Arden Way at Bell St.,Arden Way,Sacramento,Sacramento,CA,95825-3337,US,US/Pacific,KMCC,2016-10-26 10:35:00,66.2,64.0,30.09,10.0,SE,5.8,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,10,2,10,0,1,7.896924656268864
A-47818,Source2,3,2016-07-11 01:28:30,2016-07-11 02:28:30,34.027424,-118.037575,0.0,Lane blocked due to accident on I-605 Northbound at Exit 18 Peck Rd.,Peck Rd,City Of Industry,Los Angeles,CA,90601-1620,US,US/Pacific,KEMT,2016-07-11 07:45:00,66.2,78.0,29.92,10.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,1,0,7,0,0,8.188966863648876
A-22873,Source2,2,2016-10-03 11:32:56,2016-10-03 12:17:38,38.638889,-121.327972,0.0,Accident on Cypress Ave at Manzanita Ave.,Manzanita Ave,Carmichael,Sacramento,CA,95608-1723,US,US/Pacific,KMCC,2016-10-03 11:35:00,55.4,77.0,30.14,9.0,SSE,8.1,Cloudy,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,11,0,10,0,1,7.894690850425624
A-197492,Source2,2,2016-12-22 11:06:45,2016-12-22 11:36:23,41.535473,-73.898933,0.01,Right hand shoulder blocked due to accident on US-9 Northbound after NY-52 Main St.,Route 9,Fishkill,Dutchess,NY,12524,US,US/Eastern,KPOU,2016-12-22 10:53:00,35.1,67.0,29.94,10.0,Calm,8.1,Cloudy,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,11,3,12,0,1,7.483806687665835
A-49045,Source2,3,2016-07-15 10:27:58,2016-07-15 11:09:00,33.826454,-117.926262,0.0,#1 lane blocked due to accident on I-5 Southbound at Exit 110B Disneyland Dr.,Santa Ana Fwy S,Anaheim,Orange,CA,92805,US,US/Pacific,KFUL,2016-07-15 10:10:00,73.9,64.0,29.98,7.0,Variable,4.6,Unknown,False,False,False,False,True,False,False,False,False,False,False,0,False,1,0,0,0,10,4,7,0,1,7.809135398120538
A-35017,Source2,2,2016-04-18 20:04:23,2016-04-18 20:49:23,37.355984,-121.8638,0.01,Accident on McKee Rd near 33rd St.,N 33rd St,San Jose,Santa Clara,CA,95116-1217,US,US/Pacific,KRHV,2016-04-18 19:47:00,73.4,29.0,30.02,10.0,WNW,9.2,Cloudy,True,False,True,False,False,False,False,False,False,False,False,1,False,0,0,0,0,20,0,4,0,1,7.901377353792616
A-59238,Source2,2,2016-12-27 14:54:03,2016-12-27 15:38:44,33.876873,-117.659546,0.01,Right hand shoulder blocked due to accident on CA-91 Eastbound before Exit 44 Green River Rd.,Riverside Fwy E,Corona,Riverside,CA,92880,US,US/Pacific,KAJO,2016-12-27 14:56:00,71.1,26.0,30.14,10.0,East,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,1,12,0,0,7.894318063841624
